date,year,month,temperature,wind_speed,heating_intensity,traffic_intensity,renewable_share,energy_demand,local_emission,dispersion_factor,PM10,CO2_emission,smog_risk
2022-07-24,2022,7,12.745880623369484,4.7495157220522035,28.116988232778446,41.34494063014734,26.970525501185094,58.99287337961917,20.610035096324268,2.9162420258325605,33.503638502350036,11.826883430671241,moderate
2022-07-25,2022,7,14.024858419014267,3.1400468359238842,24.974090626238823,68.48700779767478,26.528620266376677,60.198773080273085,28.265732516371898,2.19355296938235,17.08577340816511,8.619424463034793,low
2022-07-26,2022,7,19.166032180355007,1.9426424459719058,5.0,56.04210797807515,29.706665343912366,40.286175144186124,9.496738387565737,1.777353505102134,25.040819743494787,5.0,low
2022-07-27,2022,7,15.282504562674001,2.5103498133763336,23.956582039415796,75.913492417584,28.45452786769382,47.50605643503582,29.336963131312444,2.23407092869598,32.9088056595818,5.0,moderate
2022-07-28,2022,7,13.807259394863816,4.0990639478541535,15.429229679517814,62.76009668257391,29.129174561667398,57.982542259293666,18.886904577837115,2.437873406552061,18.804640937541954,5.0,low
2022-07-29,2022,7,17.113404354232596,3.720613631348451,14.241811018722343,68.04609648822976,27.334889210733085,48.898078240336716,20.77261078822005,2.359088001714544,28.705295942599463,5.0,low
2022-07-30,2022,7,8.150148805396121,2.7520091413370666,41.187380087409345,40.48050628088122,22.318399419716844,65.13302107902203,30.896694516251927,2.3073807970105107,39.70432924819101,20.582632950378464,moderate
2022-07-31,2022,7,15.64645909323304,2.572721201155408,15.614951749287696,37.106614942803255,26.029250588982077,56.53507982966702,11.423871101976205,2.182093956497477,26.737940325319936,5.0,low
2022-08-01,2022,8,17.405919007656244,2.5169797258143816,15.12312977798846,69.92955014519445,29.924705408055452,44.645756633956616,20.839259472885608,1.9523221433031908,15.70030554462485,5.0,low
2022-08-02,2022,8,10.80887446934448,1.8543801182610982,23.84637667553822,67.84390421431978,26.71595888666273,60.38434435522105,27.223329815113537,1.8699123474725474,44.101736392792745,9.881171616504727,moderate
2022-08-03,2022,8,18.82476205424055,4.873917477856534,6.366362196973844,66.28142117721335,28.50385437638771,42.69163673484208,14.509898370683198,3.000749367516419,18.96727805421014,5.0,low
2022-08-04,2022,8,16.555368689864537,2.522895520897703,11.964702828295936,62.71538378319657,26.160321277079348,42.90521940780567,17.95529658782545,2.2341993997092295,29.991851798501063,5.0,low
2022-08-05,2022,8,14.437864717848544,4.3445105061404,12.932711433056744,73.19524670782955,24.14700483733359,52.62462456816516,23.158446602427112,2.748980641530176,31.48013944343774,5.0,moderate
2022-08-06,2022,8,17.72334987388668,4.683774137581143,9.27743201035706,61.536172684922846,26.984138037501523,51.99243116444176,15.425129129579398,3.0273544721133443,18.77519706177823,5.0,low
2022-08-07,2022,8,22.77574362577185,4.0304845670950105,5.0,46.39887232839127,28.396863206063514,36.11820560018281,6.711016872208363,3.008495613411897,23.053594504045172,5.0,low
2022-08-08,2022,8,16.645268466918232,2.2889333585594707,9.457598855567586,79.9611821491113,25.615994926401292,47.53572650477455,22.6066552914273,2.005288216680908,28.03331967501742,5.0,low
2022-08-09,2022,8,16.97763968150826,3.2657773130241194,10.27689684927197,56.097780748465375,26.98701453426937,45.84035629485348,14.170049673568442,2.3137101500788746,14.049257939192136,5.0,low
2022-08-10,2022,8,14.985467514228572,2.7267547529231257,15.48689319446553,71.57761439293769,24.984568784749804,52.6863066107289,23.875589660793374,2.1990689489523976,36.168658628525705,5.0,moderate
2022-08-11,2022,8,13.94181477268695,1.645907888535503,18.213483501316393,59.02631681028933,31.26719132026006,57.076840642534634,18.427739065339892,1.6035710266836183,27.7150569578184,5.0,low
2022-08-12,2022,8,19.107340507728853,3.0942218033755595,6.737535131796844,55.23075072468099,27.130243608982664,45.01004503744529,11.501550965264093,2.5958838771789337,17.93743786099381,5.0,low
2022-08-13,2022,8,14.170217230361732,1.264870877448543,23.40998906878418,37.60628592540964,32.47365722545216,51.166197784094294,13.765547217149619,1.5329590066338143,26.51196111371842,5.0,low
2022-08-14,2022,8,17.072417351287147,4.079756760807959,19.315093214842328,56.91899334413573,32.801009084646864,48.06458979771885,17.716004172003927,2.5909627062893565,26.484208493245816,5.0,low
2022-08-15,2022,8,15.541075176094346,2.0719259725205252,10.949190244977995,79.50015828669646,28.068568369492848,52.20933331833383,22.31117329330767,1.7034170382552047,32.26084345970884,5.0,moderate
2022-08-16,2022,8,18.524360344852912,2.8458933479553963,5.0,72.430047220544,25.380837858702733,38.210432303688705,17.17913949077417,2.3029403679231244,28.02396951333403,5.0,low
2022-08-17,2022,8,18.19879141419118,2.9195994330565465,5.0,54.672994401100695,22.24047728207527,44.803811594697876,12.377333263451371,2.2979178851467794,16.64069449150449,5.0,low
2022-08-18,2022,8,20.41778733208333,2.2442448026448725,5.0,68.03719348612063,24.171528363677655,28.27434843790487,16.185829956487275,1.823094765345835,22.200330841162053,5.0,low
2022-08-19,2022,8,15.879427060190922,3.2343720003665895,12.486061806990627,73.01700008901736,24.553059072599986,51.4779290166859,22.623013623029987,2.3802165019149992,27.83160214560381,5.0,low
2022-08-20,2022,8,16.7010756558508,1.9360028887161755,7.087342330793347,46.75536229578598,32.89432593382695,50.55934882994165,6.168702648318641,1.5481177602545417,31.706992341679964,5.0,moderate
2022-08-21,2022,8,14.672518971973442,3.527138287942593,7.949769256067237,26.56206416519254,29.188148861114474,55.458188890590726,1.3294054867595797,2.4386009014380106,18.05771728040103,5.0,low
2022-08-22,2022,8,16.370896377286247,0.8422537876092504,10.423792436990887,61.09682151980128,30.088627036871447,46.00879370912242,14.619470449382371,1.4048149678552044,34.595709635974806,5.0,moderate
2022-08-23,2022,8,18.927471914961473,2.5850935476497474,9.13273317350809,69.35922235851284,22.335045669717054,43.90479596220493,20.161233836887074,2.2901368904937827,26.628856630236818,5.0,low
2022-08-24,2022,8,20.155131603567686,4.736329383885242,9.372406717765319,75.3629090951719,25.476238840374574,46.77847969985693,21.00477507168906,2.778908933144794,22.4073038625135,5.0,low
2022-08-25,2022,8,15.20303988569113,1.185568472249879,12.533015860905621,48.03872178900053,31.802519211192198,57.622160492935805,10.648879290702348,1.282474494579603,26.1148533618589,5.0,low
2022-08-26,2022,8,20.660473212916596,1.5492055254158474,5.0,68.37876024520142,30.070035214314103,38.401095435450685,13.65105023937915,1.4853680160275828,25.247969828741578,5.0,low
2022-08-27,2022,8,22.197413779365213,2.9559112430649552,5.0,46.43048769878952,28.833800999735175,35.86228783904433,6.525460244695504,1.981879222178744,23.688879676868343,5.0,low
2022-08-28,2022,8,19.446351455546207,2.531638098064829,6.1326079981362644,53.49611988516213,31.032899364029618,46.77258252147051,8.74503244478199,2.2131538428897795,28.567266255918845,5.0,low
2022-08-29,2022,8,23.908660132976944,2.7140168576174752,5.0,76.92857584237437,34.3059539978264,23.89693763113985,14.73732224580915,2.317902637300596,24.46590829696252,5.0,low
2022-08-30,2022,8,16.025789051814993,2.8576154955141613,19.52054987639211,75.82571318808806,28.792836483660274,47.1278853726219,26.270580617838565,2.1910786848979886,36.99034888836643,5.0,moderate
2022-08-31,2022,8,14.678714085607591,3.0098030421054602,5.0,62.00059493298066,29.718674570925746,58.384681289347085,11.576804669626643,2.387115458694957,18.75058234003749,5.0,low
2022-09-01,2022,9,13.138657172390033,3.557546223823689,19.27631968940522,50.91997862876693,30.140139022112972,59.97095692916576,16.78853775823098,2.443112246616511,24.301904917712243,5.0,low
2022-09-02,2022,9,23.02169034093516,2.6956873160713153,5.0,66.069472429386,36.78762674454499,35.19860013819217,9.819883315239853,2.0640081792734115,18.061042852660844,5.0,low
2022-09-03,2022,9,20.551976220920434,1.8926301566467731,5.090735578278942,55.0163182520856,23.35933058329147,31.256490287321945,12.05299075163011,1.7070964198006449,25.82192160488458,5.0,low
2022-09-04,2022,9,18.47401304948672,2.9677045478280135,30.359236688127165,58.93454527524432,31.750308262881497,43.107620125923404,26.072955975321495,2.140523170424571,28.126034190909447,16.733761324772146,low
2022-09-05,2022,9,19.529111341028507,4.419199920017772,8.975621843971984,77.10549102297786,29.396597805447012,38.08637806848762,19.59260704417288,2.5355097345607542,28.844435383270984,5.0,low
2022-09-06,2022,9,15.357712956172751,1.9591616259022018,8.57328083483205,74.29340822801734,31.47879859360911,51.868226010506014,17.4098660553228,1.8233028649019816,24.028871936065855,5.0,low
2022-09-07,2022,9,26.112933582109793,0.9281287395578464,5.0,73.79639648385965,27.84094704073192,22.504812695384054,16.550312601021513,1.365201409291032,25.91225444416442,5.0,low
2022-09-08,2022,9,19.201349346950792,3.4055699031993756,5.0,64.43881253239219,29.69784307494557,36.62841446183522,12.43955500261176,2.4740320698914315,26.1905188045813,5.0,low
2022-09-09,2022,9,19.176377692542516,1.9123983813619305,6.414257774269616,68.6993970644638,32.00772616233635,31.487642687988256,13.810579752786222,1.7789878770105636,15.025694262023613,5.0,low
2022-09-10,2022,9,21.056489812744314,0.1,5.0,61.69069525826331,39.23805555400506,43.78474583684602,7.18461834108988,1.0155944447646363,34.709441649495474,5.0,moderate
2022-09-11,2022,9,20.34969420822533,3.034171476766878,11.448886683917962,35.574419942081235,32.34633066238553,37.231820184688985,5.336974526201615,2.082989636205607,18.875496771613555,5.0,low
2022-09-12,2022,9,19.60226695556482,1.3555103805349928,5.0,86.14778790709852,27.397982274847994,41.66074161627007,21.072633743802882,1.5530271377372615,20.46521431205074,5.0,low
2022-09-13,2022,9,16.579604587430214,1.8701999470194832,12.616861205062508,66.77971845507942,28.68791091540368,47.513679325282624,18.664301330636768,1.8588155634302175,29.47323042990294,5.0,low
2022-09-14,2022,9,20.382304748705852,2.358454556352352,5.0,83.25432109095078,28.61300740592999,33.82175988804463,19.513159049164273,1.7718809738783616,27.99929759247068,5.0,low
2022-09-15,2022,9,24.62729854329187,2.1702242005741135,7.342564456596964,55.93184990502462,24.597424693665594,23.524618647516917,13.279973251397127,1.8812107432817562,22.544522572136184,5.0,low
2022-09-16,2022,9,23.027260273341135,2.774826810052905,5.0,75.8590420116465,29.00222953729252,28.313451768663327,16.749661412294635,2.144887166750585,28.998436856775935,5.0,low
2022-09-17,2022,9,23.776781903676877,1.3830800241864565,10.218501588641429,37.63229864052378,32.196172265264146,28.075237617763904,5.3250530374313865,1.445522292131843,24.463421407584647,5.0,low
2022-09-18,2022,9,17.46624184754073,2.5038939415384056,17.847609478094302,30.847328080758125,26.177211040131517,47.40729917047942,10.617766020967455,1.9133791308791626,25.171890609558933,5.0,low
2022-09-19,2022,9,16.030185443081113,1.5595437456012868,18.781070210980317,72.18534042410946,33.144614539699155,44.7550037076185,22.557488242710896,1.6584091255554472,35.058355477502154,6.3562542924487175,moderate
2022-09-20,2022,9,18.61719460794934,2.7407396578791894,11.406878658666805,80.09471788595968,31.458787270126585,51.774625020484564,21.291168116662345,1.9262827104077824,28.22420690842972,5.0,low
2022-09-21,2022,9,19.153731323886486,2.576114918765103,10.266050076013787,61.550585614065035,27.786097189937223,46.997546266915485,15.711893778859974,2.0829345247934503,34.02898249689068,5.0,moderate
2022-09-22,2022,9,22.25758048579755,0.6989987749284139,5.0,55.00984039541599,29.554582696640377,39.07512067957393,9.203881924907428,1.1452963539224856,17.10059159112672,5.0,low
2022-09-23,2022,9,13.882512931905582,3.1089042437361156,18.062650517029997,69.08155235665045,34.7615544404648,52.86017703744197,20.27656666268799,2.4029897514494287,28.69977801719751,5.0,low
2022-09-24,2022,9,23.52991469159021,1.1471239463817255,5.0,44.12564671222819,32.15169655152457,39.80559135710395,4.225712901093807,1.8095237403609352,20.07926453406234,5.0,low
2022-09-25,2022,9,18.445058495472004,2.7448622807685004,8.496176293527142,50.483196275544984,29.958919457368587,42.33084315435597,9.710119531417522,1.9688313920521274,26.899547654830467,5.0,low
2022-09-26,2022,9,17.612725558079198,2.201213477995745,5.0,79.49594571364489,29.198090689051593,45.095696701454536,17.934440189702492,1.9606165705544991,23.08749167362957,5.0,low
2022-09-27,2022,9,15.827817957007582,3.951932193026192,15.011219502861282,69.40584818727505,30.116603113678387,50.028673193329666,20.49686814125083,2.4717615914781743,18.38461844867082,5.0,low
2022-09-28,2022,9,13.866807783968655,1.4639672351241824,33.965824670122295,88.55503314794262,28.324190825811396,57.002138077985684,40.326161765744274,1.7417300201193415,46.2433488419519,17.127634038173564,moderate
2022-09-29,2022,9,21.26463037564553,1.2993365900334226,11.813557785163924,72.24234744535292,23.51501700264278,40.40235356859476,22.381876515040823,1.329945874650587,33.76297099927943,5.0,moderate
2022-09-30,2022,9,18.975318201311094,1.6819832808598536,7.065672421794003,66.535734939931,35.92267064805909,39.87867356489257,11.714992511515362,1.7448813261080982,31.867247055711182,5.0,moderate
2022-10-01,2022,10,14.842243908365258,1.328624782534887,25.50598444555153,28.88432640897172,30.22608050392189,48.68209480446666,13.086667905983745,1.4005015679805521,22.32027396032939,5.0,low
2022-10-02,2022,10,14.780182043357886,2.639911976370157,15.117488728660879,42.37340479683832,30.915623761658228,54.68311429037308,10.745028659776782,2.0249171021833074,29.84872755729376,5.0,low
2022-10-03,2022,10,17.60789929841839,0.1,5.0,66.63613054588863,29.505654580609914,48.83880446293571,13.295101129786557,0.885346208727904,45.118875512335215,5.0,moderate
2022-10-04,2022,10,23.568711158637964,0.39182216092201183,5.0,79.6030479628147,27.429355083467726,30.182079826882116,18.767856999424666,1.2800814350031677,27.098587576570182,5.0,low
2022-10-05,2022,10,17.72583974975674,0.3636027906179422,23.18851077367372,74.62483624066854,29.02940472702665,37.0672122021429,28.127992559959907,1.019894063081239,39.46486856994714,10.52310498499525,moderate
2022-10-06,2022,10,13.93474310021103,2.7744621652269665,17.971197594837996,58.206308783673826,24.738625679721522,52.306984699494514,20.921104955055846,2.192579504990561,27.25244517573289,5.0,low
2022-10-07,2022,10,17.643109767888227,3.6763606080092197,8.945153745279285,71.72254386411038,36.31487529428163,48.302787504775196,14.575546404443436,2.418929538964338,24.192415060368276,5.0,low
2022-10-08,2022,10,17.494963011442035,1.4882248544653942,8.863886901195851,51.71531171729053,25.72407543863702,54.53816560692643,12.286051639442327,1.5781190860163283,28.781122155940782,5.0,low
2022-10-09,2022,10,10.151916226720465,1.4013280356150184,44.85330214978289,60.280313593878326,26.272914611412777,55.67599448951167,38.42994458008054,1.5826946003560265,47.89965495710942,31.29683465037913,moderate
2022-10-10,2022,10,18.00580257290232,1.6787405762926704,22.993164890640706,78.8750396741406,27.98646169722059,42.25437807546203,29.9579133011164,1.557222529768241,45.00901187298068,5.0,moderate
2022-10-11,2022,10,17.398685075691084,2.9801122480441977,29.253529178357365,77.60846654311477,33.107134396488064,43.775875025852734,31.27954677760283,2.223599966248812,26.875056489748815,5.0,low
2022-10-12,2022,10,20.09962260715298,0.4646338689530538,5.0,70.60085994615163,29.219363258381897,46.55985696142095,14.811587514881214,1.415403732234383,18.779817583123393,5.0,low
2022-10-13,2022,10,23.47412384596663,1.855521284336074,5.0,73.8831200542345,25.397638912850773,32.18222003658025,17.680154508199223,1.6254942958595224,31.73099922993996,5.0,moderate
2022-10-14,2022,10,21.219964716539486,2.732160430257971,5.0,82.49504900706158,32.79657310551887,32.779444826751806,17.364809254988067,2.268635693594265,13.172095559510236,5.0,low
2022-10-15,2022,10,16.943405417154416,2.1561071810815915,24.45696186606015,31.672226025203503,31.151394787705534,49.51798449686938,12.964176667292833,2.087157517455804,23.48608632124309,6.129450856825878,low
2022-10-16,2022,10,14.337110145328909,1.7755912653823958,9.81498822653426,41.50560672783044,30.49587809794429,50.43516508007167,7.183559557912989,1.5878132577987518,38.85831125423694,5.0,moderate
2022-10-17,2022,10,25.280225857432008,2.7430780161369777,5.0,62.27431251243759,30.947324763247877,22.26156674685981,11.11971323589161,1.8789730156912081,21.91896772707855,5.0,low
2022-10-18,2022,10,17.638131126555326,0.1,5.0,73.79153118726124,35.90014888884057,40.732244985197525,12.921968915563177,1.0852941350257648,24.49646812133271,5.0,low
2022-10-19,2022,10,17.399493412337772,2.344029845968854,6.790331855245984,82.30222175650788,35.18670596560745,54.391324264969995,17.385475636164294,1.8555008099725108,27.335902474167725,5.0,low
2022-10-20,2022,10,17.179490775667915,0.740719352277118,5.3531736124326095,64.03025713278926,26.483075668488382,48.126166401777894,13.972768793737666,1.5765782237852977,26.93595183008522,5.0,low
2022-10-21,2022,10,17.737242970540322,0.1,5.793890488242659,46.09695632530562,33.32414555196409,45.51686574207401,4.904098032830856,1.0452211310749748,23.550651247441735,5.0,low
2022-10-22,2022,10,16.59802451725182,2.130426734081466,9.191957081678634,40.8777925497553,29.50875936346307,46.23487738298577,7.003057781947085,1.7318407824273097,25.610135591454238,5.0,low
2022-10-23,2022,10,15.195264364046206,3.1617191582053676,12.625688730483859,54.13473732017407,29.760829435652344,52.03116260969234,13.761482490831874,2.09261373663039,20.21066616420601,5.0,low
2022-10-24,2022,10,15.157879793629817,1.3451765085456482,23.771971810167905,75.3762990294988,23.088568019529173,52.05384418402687,31.44363072814559,1.7015563472818838,47.280498029245365,5.644396901428121,moderate
2022-10-25,2022,10,16.57949954520334,2.6507914899924803,5.0,74.28186247810577,27.55364216704486,48.98594514158928,16.84951289216683,1.9746389998843645,28.303978272890415,5.0,low
2022-10-26,2022,10,14.923920051990095,3.4397455569551196,19.454531286135705,67.2000669812552,25.523357866816465,51.74160133701056,24.67995773936012,2.3824725427011124,33.42686428479679,5.0,moderate
2022-10-27,2022,10,14.289260912913084,3.0810216030027684,29.020520936161756,57.209692637802135,30.340674995467076,56.907617683118964,25.233427283775708,2.37577905296798,27.253918729302363,6.095366823093516,low
2022-10-28,2022,10,16.61789917948018,3.4696378618681214,9.349681135192398,75.15294321624468,30.962081914878823,47.556143535147264,18.447886001865225,2.3152163919576245,32.89558768598493,5.0,moderate
2022-10-29,2022,10,15.401731701223946,2.3912335682552346,10.75231962095932,36.65718189965375,21.415427074856495,45.22649607954412,10.182079234816946,1.9496041029910696,22.548019201847364,5.0,low
2022-10-30,2022,10,20.54398089613217,1.5906453786998045,5.0,66.84096733380457,27.460563683307274,35.74112757400489,14.287084909343326,1.6337728900065438,27.13150209732802,5.0,low
2022-10-31,2022,10,7.941754705004114,0.1,44.583414904375395,75.70507208354516,30.777804622868715,56.63304618154238,41.62598283679389,1.142498676727414,66.25950107300224,20.89858592458241,high
2022-11-01,2022,11,19.029211204805236,1.2050722612742255,8.97983303561378,64.1935169744605,26.73553865392454,52.269820929640446,16.273630019944083,1.570640554836239,22.896612834782967,5.0,low
2022-11-02,2022,11,19.35037854160443,0.48922906876104477,5.0,63.88614752611372,29.363960071766712,45.74294016823369,12.39636960184478,1.1626745678161936,31.455074578423822,5.0,moderate
2022-11-03,2022,11,9.246832624061687,4.10747812926403,35.7539316493501,69.07055793386412,28.10933250395303,59.5066157514181,34.765551222151146,2.65253861093009,34.05104665210746,8.879697181403102,moderate
2022-11-04,2022,11,14.291311940402686,1.2929495654189629,10.453382950301895,67.60498077978251,27.957792964727652,51.14988948412859,17.875435356492666,1.4614129744390618,28.003841171133974,5.0,low
2022-11-05,2022,11,14.054958315736819,1.653967273920614,25.313480294201533,56.16833775529955,25.99378916056527,49.894709334346835,24.41547528333146,1.439945048530329,34.75003849120926,6.583338179597737,moderate
2022-11-06,2022,11,10.794231286408937,2.170455590907633,31.283280245591794,46.864161697440466,23.030896229728206,67.96542722677093,26.372685450361136,1.9068223649727725,39.810200670717705,11.261986850030002,moderate
2022-11-07,2022,11,12.528426223736398,1.563989621520046,21.216466671547934,62.683682610914715,23.18697312981577,49.33807648642528,25.29585434190921,1.9094246127329786,31.36461167205257,5.0,moderate
2022-11-08,2022,11,11.372929022441276,3.5491625058858736,19.858991056318963,88.90440685155782,28.54860467573159,59.55193644472309,31.178014480573346,2.2871071312506905,35.10913229687654,5.0,moderate
2022-11-09,2022,11,19.80196510542088,0.7717966023276781,5.0,70.49308331520223,26.346002912514994,39.893037555249826,16.066877849689032,1.1927641844906658,30.453142841384416,5.0,moderate
2022-11-10,2022,11,17.190450379002314,1.7568182211565526,16.302412743261502,77.68839675968897,25.737309265811604,50.315202319740486,26.205717979395892,1.57211812271606,25.689556182838245,5.0,low
2022-11-11,2022,11,18.034154043681546,0.6370755917549281,19.746458910708625,63.91773492555241,24.74457050528217,43.804814965277124,24.07134878852697,1.3635190035104396,28.271077026133945,5.0,low
2022-11-12,2022,11,16.218439219639386,0.1,9.355439974671182,48.631156277445236,24.962285986482478,39.52838933351618,11.868911986724983,1.107272818129466,31.259787508002145,5.0,moderate
2022-11-13,2022,11,10.498111901200208,0.8047264081550266,32.42181387541136,48.11109991143195,28.87845806250766,59.64856464414734,24.917757859890116,1.298109909399542,39.990351100659545,8.371441156951908,moderate
2022-11-14,2022,11,12.141510350082797,1.500459960764645,7.950007975976458,51.10350707903847,24.590160378497686,52.42786614010122,11.988160491724203,1.4624811250600134,33.641791488920035,5.0,moderate
2022-11-15,2022,11,15.011008946171565,1.0362274240970057,12.795535789313496,90.15275110460641,21.429210245501803,51.37367805120536,30.227416539190205,1.428347488384791,46.84299924386131,5.0,moderate
2022-11-16,2022,11,9.702377151267365,0.7274001483429219,30.49558565886437,82.90644460922547,27.538255808239853,69.82565544981344,36.44717117778282,1.0562667402367982,68.9856634275049,14.238980120743943,high
2022-11-17,2022,11,15.331743982707398,0.1,9.393172707376845,66.02804683854012,24.545993918564374,41.57303701688233,18.169681389930023,1.061513985028624,46.27085568225344,5.0,moderate
2022-11-18,2022,11,12.293925566874904,1.4736885384028358,16.773135084495966,58.977302595441444,25.106605731056085,52.952250075875696,20.246621134351642,1.7202040732743245,32.37664358721453,5.0,moderate
2022-11-19,2022,11,11.710810062655488,0.1,20.38073839161018,48.47561613803552,29.685461990285432,55.47275309324044,16.8554877072306,0.8523201295049484,46.6172928034414,5.0,moderate
2022-11-20,2022,11,14.78679399669684,2.5022830695146805,20.370556834868875,45.86697699414397,24.64991340468712,49.56089773020089,18.201842858505955,1.771035486281423,26.841579304559588,6.034815306557002,low
2022-11-21,2022,11,13.803670256559625,1.6981718602870162,18.992192211349934,73.55668948563229,25.426617954440765,57.332553756095045,26.647788177850412,1.9161844278690356,46.79461044729459,10.304633382445612,moderate
2022-11-22,2022,11,11.2033269147487,0.1,9.08583284652848,71.9157739619409,20.868417369609976,58.48495869974592,21.685524420598334,0.9482360540743123,57.782091076051394,5.0,moderate
2022-11-23,2022,11,15.577993489727396,1.2474921759652118,5.0,75.06240989305925,23.590995042642664,51.80742795120196,18.905895693381538,1.669389047277658,30.61876024308075,5.0,moderate
2022-11-24,2022,11,8.669081522987764,0.7262203310132997,28.472374769673195,84.47305699391806,25.92213772378202,61.799155430768046,36.40765157245699,1.2673884826256452,60.721457773701694,5.0,high
2022-11-25,2022,11,13.570890140710393,2.0224886932990622,24.73426733665243,75.68103205128646,19.26978156504094,55.29366341752682,33.89423328250592,1.784702254778426,47.57322338777027,6.658650309092773,moderate
2022-11-26,2022,11,13.31179935635273,3.259094230749408,5.0,34.50344501090059,24.37961493138678,58.60302957041257,4.355379034691154,2.3693995972242603,19.490279523696923,5.0,low
2022-11-27,2022,11,10.411925450815241,0.1,24.97234496374886,58.62562852712452,23.919510525232095,57.43226625952103,25.9872144745759,0.907400171488034,53.135316190432626,9.390437974250638,moderate
2022-11-28,2022,11,12.125746818775156,1.811930030061855,20.475650100922742,86.40614563488288,23.579985493469653,61.23014759772724,32.94033006574744,1.744646583549089,46.24173069587509,5.0,moderate
2022-11-29,2022,11,7.199561057538457,1.4940030876036665,48.10779958182144,100.0,26.405561518220033,68.42282951705324,54.38756704498493,1.5403778228178528,70.86049181167041,17.583470643887345,high
2022-11-30,2022,11,13.529365548850626,2.5044235596461633,18.096411634170526,58.76505966760402,24.134385953903834,59.46269699493988,21.46996476661552,1.8036954073477105,33.21298567573441,5.0,moderate
2022-12-01,2022,12,10.005847421952923,1.9676900164715225,33.04929332304512,72.42882013150275,27.401343887804238,60.9800361713187,34.50152295649338,1.837698317797569,39.35676846340627,14.596488262187403,moderate
2022-12-02,2022,12,8.794599040833472,0.8229111646221255,34.14355951861603,49.17901296811013,19.82153820521005,66.55810538597686,30.486276033594443,1.2896682948171627,42.842719145709324,17.103549956253232,moderate
2022-12-03,2022,12,13.311013590246752,1.3562076687483406,5.0,50.53149156379209,23.044428628935112,54.5127389430645,10.566029164306427,1.51892934323263,27.604742925720977,5.0,low
2022-12-04,2022,12,7.8512350941429485,0.7980130322871014,41.51756999769651,39.517997018332274,22.723622163979197,66.24622148268263,30.59208948112839,1.137681071402717,61.69512532198255,21.308053256511837,high
2022-12-05,2022,12,5.538284153676667,3.0589937363646964,42.87746165945863,89.23445794824953,19.095293221040883,73.11042700303979,50.509528411067045,2.4623075497102995,48.88732464856423,29.116172572508972,moderate
2022-12-06,2022,12,4.892363464705843,1.808265389895289,46.8352404556321,62.25385029981418,25.004094160672,75.92083772377165,40.97991152879343,1.8548132839160332,60.3078674987199,23.568555516685556,high
2022-12-07,2022,12,11.178104531559836,4.079387190641594,58.46464032259102,53.10816962032739,28.94074881549422,53.160345470948336,43.566538609826345,2.776378258882435,34.98944850308056,27.834014642713363,moderate
2022-12-08,2022,12,5.3159109712179,1.740788538287289,25.03731905596654,65.2873625929748,21.74664763380413,79.47316390741,29.338842858707576,1.6504987099486632,40.648332403323565,5.0,moderate
2022-12-09,2022,12,14.2180667012153,0.9794681031012807,33.252406445050624,50.24512228782862,23.143133394206473,43.42193805457735,28.78544696263001,1.1324098078149993,47.40957792312846,14.36617596952358,moderate
2022-12-10,2022,12,2.5038021393873358,0.1,46.440914496328816,52.5109945450731,21.711547396644733,75.06757474465337,38.795246184899185,1.3329376073734267,66.98791853929959,14.21209611482391,high
2022-12-11,2022,12,13.634347234301092,0.1,23.21276314947134,24.349169537436794,19.146727764804286,53.5330907307131,14.99447789109732,1.0308353737991198,39.2534069428056,7.099052472370513,moderate
2022-12-12,2022,12,8.972960487068196,0.1,32.203500819919576,70.28457581183159,15.654309237810903,66.32126677387971,38.48743791007387,0.927680030596992,72.46607837437288,15.50211155634885,high
2022-12-13,2022,12,7.844301662195213,2.2174264467678015,31.995355177327614,49.22188180143803,18.828047048885896,74.62339898187741,29.552018323767605,1.9494908148795878,46.926997700001124,9.124609444083639,moderate
2022-12-14,2022,12,6.293880490374707,2.525003970432052,34.70663534815316,66.79702195463358,16.597989649479437,60.86200548005011,38.469175318155564,2.1850697063733153,54.71418023864643,14.017918331751172,moderate
2022-12-15,2022,12,8.919967671445729,0.1,35.33615070596976,86.43378155804534,25.714439007835285,61.83760048087085,41.64882395067033,1.0365424165871802,74.40263326410181,16.88352364615264,high
2022-12-16,2022,12,7.403362688779822,3.0248584863138674,24.354203704677012,73.60647891435795,20.08489324827559,57.07843464568806,32.55429806634132,2.4017296697164534,44.26653026949884,9.146053150669811,moderate
2022-12-17,2022,12,10.619726928775162,1.3897475871443712,34.45531601823622,36.36506395035066,19.22042641512982,60.79471062624589,26.474535907667857,1.7183490256352787,33.241316319874116,16.638427140941566,moderate
2022-12-18,2022,12,7.445966908650383,2.164486186133241,33.05552748929201,44.68796511060916,22.753531443250303,68.97729072346931,26.88779150729038,1.7043372963429877,46.644770811411355,14.640270031071946,moderate
2022-12-19,2022,12,7.347621321721377,3.9422128265430905,27.590391983373696,70.18016872044447,16.54867672254546,75.78921180306924,35.04990931620301,2.4758166147683145,44.17950432710012,12.788965978053238,moderate
2022-12-20,2022,12,5.5993420806328436,3.1032628374861657,37.40154193445137,74.72630345843406,17.441223483715017,72.28462122707502,42.61665790017356,2.3849357094864314,50.1577753396656,24.30199496041428,moderate
2022-12-21,2022,12,6.312896332782434,1.7246147711777347,49.274952902944506,56.331416367191736,19.77399447770056,75.33175371509056,42.846417600465784,1.2829540238995283,68.88285031177007,27.562934165172695,high
